,rxn_id,rxn_smiles,G_r,DG_TS,DG_TS_tunn
46,758598,[CH3:1][CH2:2][CH:3]=[C:4]=[CH:5][CH2:6][CH3:7].[CH2:8][C@@H:9]1[NH:10][C:11](=[O:12])[C@H:13]([CH3:14])[N:15]1[CH3:16]>>[CH2:1][CH2:2][CH:3]=[C:4]=[CH:5][CH2:6][CH3:7].[CH3:8][C@@H:9]1[NH:10][C:11](=[O:12])[C@H:13]([CH3:14])[N:15]1[CH3:16],0.0579811173308083,24.047054664544017,22.367661194486352
47,732339,[CH3:1][N:2]([CH:3]=[O:4])[CH2:5][C:6](=[O:7])[NH:8][NH2:9].[CH3:10][C@@H:11]1[CH2:12][CH:13][CH2:14][C:15]([CH3:16])([CH3:17])[NH:18]1>>[CH3:1][N:2]([CH:3]=[O:4])[CH2:5][C:6](=[O:7])[NH:8][NH:9].[CH3:10][C@@H:11]1[CH2:12][CH2:13][CH2:14][C:15]([CH3:16])([CH3:17])[NH:18]1,-12.182283731908282,17.717518724107943,16.098878248834335
48,262329,[CH2:1]=[C:2]1[CH2:3][C@:4]1([CH3:5])[C:6](=[O:7])[O:8][CH2:9][CH3:10].[CH3:11][C@H:12]([O:13])[O:14][OH:15]>>[CH:1]=[C:2]1[CH2:3][C@:4]1([CH3:5])[C:6](=[O:7])[O:8][CH2:9][CH3:10].[CH3:11][C@H:12]([OH:13])[O:14][OH:15],3.2700841294699647,16.161319645528213,15.544748109207283
49,540425,[CH:1]1=[CH:2][O:3][NH:4][N:5]=[CH:6]1.[CH:7]=[CH:8][C:9](=[CH2:10])[CH2:11][CH2:12][CH2:13][CH2:14][CH:15]=[CH2:16]>>[CH:1]1=[CH:2][O:3][NH:4][N:5]=[C:6]1.[CH2:7]=[CH:8][C:9](=[CH2:10])[CH2:11][CH2:12][CH2:13][CH2:14][CH:15]=[CH2:16],-2.6194949652543897,18.530883359451494,16.96322447279607
50,585152,[CH3:1][CH2:2][C@@H:3]1[O:4][CH2:5][CH2:6][N:7]1[CH2:8][CH2:9][OH:10].[CH:11]1[CH:12]=[N:13][O:14][C@@:15]12[CH2:16][CH2:17][NH:18][CH2:19][NH:20]2>>[CH3:1][CH:2][C@@H:3]1[O:4][CH2:5][CH2:6][N:7]1[CH2:8][CH2:9][OH:10].[CH2:11]1[CH:12]=[N:13][O:14][C@@:15]12[CH2:16][CH2:17][NH:18][CH2:19][NH:20]2,13.814766936171678,30.7385559957312,29.57026151517379
51,29002,[CH3:1][O:2][C:3](=[O:4])[C@@H:5]1[CH2:6][CH2:7][C@@H:8]1[CH3:9].[CH3:10][CH2:11][c:12]1[cH:13][nH:14][c:15](=[O:16])[c:17][n:18]1>>[CH3:1][O:2][C:3](=[O:4])[C@@H:5]1[CH2:6][CH2:7][C@@H:8]1[CH2:9].[CH3:10][CH2:11][c:12]1[cH:13][nH:14][c:15](=[O:16])[cH:17][n:18]1,-7.025708849754684,19.383872638802377,17.653959437434327
52,747428,[CH3:1][CH2:2][C@@H:3]1[CH2:4][C:5]([CH3:6])=[C:7]([OH:8])[C:9]1=[O:10].[CH2:11][CH2:12][C:13](=[O:14])[c:15]1[cH:16][cH:17][nH:18][cH:19]1>>[CH2:1][CH2:2][C@@H:3]1[CH2:4][C:5]([CH3:6])=[C:7]([OH:8])[C:9]1=[O:10].[CH3:11][CH2:12][C:13](=[O:14])[c:15]1[cH:16][cH:17][nH:18][cH:19]1,-0.207908861508406,22.729583664630763,21.01278238634102
53,20976,[NH2:1][C:2]1=[N:3][CH2:4][CH2:5][CH2:6][CH2:7]1.[CH3:8][N:9]1[CH:10][CH2:11][C@:12]([OH:13])([CH2:14][NH2:15])[CH2:16]1>>[NH2:1][C:2]1=[N:3][CH2:4][CH2:5][CH2:6][CH:7]1.[CH3:8][N:9]1[CH2:10][CH2:11][C@:12]([OH:13])([CH2:14][NH2:15])[CH2:16]1,-2.7756235441136825,19.392565124143584,17.74576012402009
54,206848,[CH2:1]=[C:2]=[CH:3][CH:4]=[O:5].[CH3:6][C@:7]1([c:8]2[c:9][cH:10][cH:11][cH:12][cH:13]2)[CH2:14][O:15]1>>[CH:1]=[C:2]=[CH:3][CH:4]=[O:5].[CH3:6][C@:7]1([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH2:14][O:15]1,-20.886268077188184,15.18432323068284,14.198300255812525
55,554644,[CH3:1][CH2:2][C:3]1=[N:4][C@H:5]([CH2:6][O:7][CH3:8])[CH2:9][O:10]1.[CH3:11][CH2:12][CH2:13][C@@H:14]1[CH:15][NH:16][C:17](=[O:18])[NH:19]1>>[CH3:1][CH2:2][C:3]1=[N:4][C@H:5]([CH2:6][O:7][CH3:8])[CH:9][O:10]1.[CH3:11][CH2:12][CH2:13][C@@H:14]1[CH2:15][NH:16][C:17](=[O:18])[NH:19]1,4.197276190276681,24.350622698296608,22.385647802494788
