,rxn_id,G_r,DG_TS,DG_TS_tunn,dG_rxn,dG_forward,dG_reverse,fr_dG_rxn,fr_dG_forward,fr_dG_reverse,s_prod0,q_reac1,s_reac1,qH_reac0,qH_prod1,q_reac0,q_prod1,q_prod0,BV_reac1,BV_prod0
1235,354505,10.522333941830288,27.360428606134164,26.105613782515224,13.415878629917785,105.29594288405305,91.88006425413526,1.5251269550541053,138.81717207604228,137.29204512098818,1.0050838,-0.39206135,1.0233192,0.14919005,0.15697207,-0.17841035,-0.4371412,-0.036515366,0.3646447920930112,0.472101050610755
858,66138,23.163718036900217,33.01878492749291,32.67121408821932,26.526600310591576,102.14095756863436,75.61435725804279,11.662217932441635,126.21561102797781,114.55339309553618,0.8982893,-0.38680372,0.5716236,0.17438102,0.24264988,-0.20358348,-0.539977,-0.015496236,0.3277500534156121,0.5304157032602004
71,568691,-6.823532210354927,16.82273226486215,15.45698560739168,-9.273938802569944,87.59064159892472,96.86458040149466,3.1303656917282865,132.86201930280527,129.73165361107698,1.0563895,0.107162975,0.79928035,0.1596908,0.1384115,-0.35052398,0.024785113,-0.32185334,0.441651389698846,0.5355315170881594
561,734832,0.7144121447831546,19.05903259594339,17.64989249639855,0.7323238825471776,110.64869704021841,109.91637315767123,-2.454283216971703,137.71994997858727,140.17423319555897,0.97414774,0.08089541,1.0228541,0.164801,0.15878725,-0.18402842,-0.053666644,-0.006465035,0.42989186148257974,0.4781802611346429
179,824748,0.4743674367474603,23.60234103302551,21.907516532684827,0.31135333773633533,92.15238457748617,91.84103123974984,0.40626810633358446,137.7210930182756,137.31482491194203,1.0484114,-0.40478095,1.0460441,0.15675746,0.15768482,-0.43345985,-0.44365144,-0.40346634,0.43073329777732544,0.3239363196139852
1000,454208,-19.297088945385752,19.55479336455674,17.120222264753803,-27.14877561163631,64.51516938135444,91.66394499299075,-20.079899708958393,117.18455345398912,137.26445316294752,0.37696442,-0.3796265,1.0605292,0.3385159,0.14690042,-0.5084537,-0.44158575,-0.36677527,0.3673760980140488,0.3869647713684861
1417,406448,-13.981893324420565,15.404774193387652,14.441091382817175,-13.189077191505575,86.95207835294258,100.14115554444815,-6.819683791253993,130.92085290213973,137.74053669339372,1.0163165,-0.17536853,1.0939727,0.15493001,0.13942555,-0.25685352,-0.28064495,-0.19967362,0.3086345504517893,0.5579458260713083
493,614092,6.763578184143944,25.07653344023324,23.6703720813202,6.18215049729352,98.06331273243376,91.88116223514024,-6.882445970465795,131.00538983740879,137.88783580787458,0.51232743,-0.42090887,1.0525852,0.16623728,0.15102337,-0.01405566,-0.42695588,-0.060025904,0.343135475584458,0.5649198522064776
116,144951,-0.2406484827345491,27.635973079093148,25.752900691698795,-0.5422679980933793,87.49973003376051,88.0419980318539,-0.5070956072393358,132.13666011707576,132.6437557243151,1.026908,-0.20131236,1.0132412,0.14085615,0.12994948,-0.25478435,-0.2376341,-0.19508293,0.3978221288196858,0.4283385613478851
293,485629,11.029736953132558,27.672957003961045,26.169467783823144,12.220698961655685,97.9300132109245,85.70931424926881,3.760389067233021,129.75102378364295,125.99063471640993,0.79403317,-0.19101393,0.879684,0.1535573,0.15345496,-0.07663319,-0.22736552,-0.022689255,0.49990138736319667,0.5266909684948063
76,835947,-0.9078798517308064,24.743463957056417,22.87729789266606,-0.45560111811695947,90.70879406879169,91.16439518690865,-0.42448773895083036,136.20926852510604,136.63375626405687,1.0483888,-0.3785478,1.062452,0.15420195,0.1448635,-0.48278654,-0.40022954,-0.44132093,0.30160731254345063,0.36880002953837593
48,262329,3.2700841294699647,16.161319645528213,15.544748109207283,0.9545388313399599,97.67510913799721,96.72057030665725,-3.1496383609087957,133.7433659046885,136.89300426559728,0.95854807,-0.22083153,0.8640279,0.13531125,0.31757233,-0.33866015,-0.46711725,-0.21882439,0.3346945444476741,0.2968803389450169
942,802877,1.509263098056738,22.270110983328564,20.47252643609684,2.1225171770805105,85.81454584255911,83.6920286654786,7.065006809294857,131.11089900087,124.04589219157515,0.84898806,-0.104883954,0.87732005,0.16947837,0.123990506,-0.29464588,-0.07197094,-0.2152369,0.4495555440021554,0.26158930023931576
775,294896,-5.121997546275869,15.839005325865289,13.949988405578718,-3.5365857740892324,80.39503938430964,83.93162515839887,-1.8336636679841263,116.59308666723605,118.42675033522018,0.8817239,-0.20957579,0.95548236,0.24192056,0.21335326,-0.17877272,-0.3849745,-0.076545075,0.4187919347455028,0.4793804636246447
772,361731,1.797705984048637,13.187101125300495,12.22130417176962,0.429714428024738,95.76320869656504,95.3334942685403,0.9932114860260981,132.33837512097068,131.34516363494458,0.8971518,-0.23783955,0.87120646,0.31584734,0.31730416,-0.4514604,-0.46388116,-0.21152177,0.32882612162925173,0.24275741468613876
1253,305169,21.160111738020174,33.76307810783918,33.70178877876215,19.93028617227975,103.52956489060497,83.59927871832522,12.032868802082959,140.43289017657816,128.4000213744952,1.090248,-0.21343754,0.8786618,0.12779762,0.1501189,-0.48187262,-0.20889425,-0.3986618,0.4089412895352258,0.3665261588934582
1057,1772771,-0.6992028211045231,22.715438635540924,20.94676219130851,-1.549438927520626,80.87484551471525,82.42428444223587,-8.683096492176176,123.5515290264283,132.23462551860447,0.814096,-0.38307807,0.75021976,0.13911729,0.1593338,-0.007919616,-0.4641638,0.09670144,0.2649491590613588,0.5740656871525311
1287,891362,5.686752869386206,29.16549801110681,27.29477092686136,6.02721896208628,83.84108274202082,77.81386377993454,-2.0266063672894177,128.50549003655016,130.53209640383957,0.8690813,-0.17100397,0.6628824,0.17225403,0.1616905,-0.29855928,-0.31059816,-0.08005868,0.5033375230951838,0.47658391910911946
332,687507,-0.2722991206923255,19.723038206284485,18.28125647881888,-0.3639785997349776,102.9406894919214,103.30466809165638,-0.6254917181577184,136.20080223114164,136.82629394929936,1.0240393,0.03279307,1.0690725,0.13613497,0.13665177,-0.25829574,-0.14316308,0.037762787,0.43145346618346914,0.4665306134428422
576,991157,-9.286779312873833,15.575599295229612,14.294677306558706,-8.024132475898796,82.6703247374717,90.6944572133705,-4.530536808098887,123.10292345006431,127.6334602581632,0.83600146,-0.32249954,1.0032364,0.12138564,0.23789948,0.0027904732,-0.553463,0.065570116,0.26103136407485944,0.5941428778699455
622,979976,0.2304363170054124,10.516802215858345,9.754813518350115,0.2815521981225686,85.54029038027225,85.25873818214968,-3.3969669485865097,128.08049077983856,131.47745772842507,0.81378335,-0.27789968,0.8812259,0.16521789,0.15253557,-0.3324509,-0.30652878,-0.3011322,0.2556466208047091,0.27792216478702475
564,874773,-4.894904858994077,24.58699826360977,22.103155252113485,-3.507362021038432,76.93299800163959,80.44036002267802,-0.6811991524165109,122.82618634127174,123.50738549368825,0.67306745,-0.17250215,0.29215017,0.15095887,0.1481628,-0.12648003,-0.37547103,-0.06997894,0.2697349124575053,0.4319301047217682
875,84572,-1.2529252870062229,21.77173322466756,19.78955894715531,0.4938937315181988,82.23541067526253,81.74151694374433,-1.2761843113335942,125.46377442290638,126.73995873423998,0.9089179,-0.13435128,0.9013333,0.11771584,0.14211732,-0.13930853,-0.18112998,-0.12595637,0.4136490291551965,0.3970456379185366
1230,924285,13.937335145753094,28.19554706674572,27.24233264555381,14.180058685492241,105.81466318607247,91.63460450058022,0.3461010172278236,137.51264878073,137.16654776350217,1.0572717,-0.35952526,1.0496167,0.13439983,0.1526177,-0.310755,-0.44387522,-0.16408633,0.36803965630907454,0.4731806442160627
1303,707713,-1.2207295903364674,17.64890891231258,16.43968873120605,0.10890099532701925,78.7854081705272,78.67650717520019,14.726024813132511,130.70293733573314,115.97691252260063,0.51649785,0.008563277,0.6699203,0.18157643,0.13140494,-0.35028568,0.10450083,-0.11932706,0.4970858657690369,0.5003766520458912
409,674583,32.43318188196971,44.30439870886394,44.16146385820961,37.1660312531274,87.0932257042019,49.9271944510745,30.639861369149727,126.66316056767438,96.02329919852465,0.8819082,0.08059448,0.19093275,0.14930475,0.17876995,-0.102017224,-0.08884667,-0.06376303,0.3777218953046123,0.3826086773506994
636,742017,-1.810547879921172,17.99761764389469,16.303535733549708,-0.8307362145001207,89.6808482660104,90.51158448051052,-1.2522959818893327,125.76411335119509,127.01640933308443,1.0087799,-0.35101628,1.0194356,0.23288015,0.23160116,-0.54629135,-0.5592234,-0.33118877,0.36947258072359335,0.38107716343841597
1502,2889058,9.67396823751011,30.659043495515075,29.058448095605414,9.87153415815719,86.82749747370457,76.95596331554738,0.6459194274432463,124.34106644053723,123.69514701309399,0.86449444,0.056563906,0.5112732,0.1252466,0.15071206,0.27933705,0.013752283,0.22333732,0.621180400844715,0.5580390472003746
1487,2294995,14.133849784953233,31.889926781501103,30.48452332426754,13.718650573008475,93.65101716843736,79.93236659542889,9.955916186684448,132.41129865300226,122.45538246631781,0.934656,0.08641423,0.86652774,0.15530904,0.17667475,-0.11544381,-0.04573873,0.018420544,0.6323199348336095,0.592644749765807
1277,197144,-3.4482279311355097,22.58884967502864,20.82936006698553,-2.4310929594201838,86.78547656273379,89.21656952215397,-0.3170030068944243,131.9357851423481,132.25278814924252,1.0242336,-0.2547914,1.0238024,0.13573292,0.14818685,-0.2854943,-0.31189197,-0.24438027,0.47167490964308967,0.40112528538175946
288,714584,-1.4640349737956793,25.661992165705904,23.54820945075515,0.2765618534208727,82.61367039000369,82.33710853658282,2.664796026341719,131.72497682271748,129.06018079637576,0.7062998,-0.39185414,0.8657817,0.16056947,0.14278094,-0.42028335,-0.36493143,-0.31685364,0.3302644814298155,0.3741313767376538
1336,39540,-10.25798488707346,16.777731465816807,15.734592978993856,-7.65371112555421,81.17421413737293,88.82792526292714,-4.458927321693267,123.12746580221736,127.58639312391063,0.8297529,-0.20783785,1.032763,0.13536908,0.21622036,0.08225011,-0.3963193,0.10477437,0.3833602154598125,0.5736990129103808
814,681408,-2.6141020418636463,22.33682758553585,20.151469739601897,-1.4645205086752071,83.35195008330865,84.81647059198386,-0.7714482860230163,125.79061777147456,126.56206605749757,0.9067068,-0.06010081,0.9212582,0.13509181,0.124286264,-0.07903023,-0.0628053,-0.08763562,0.3583278633618008,0.3733501471516248
630,536980,-0.3660499005877466,22.492113876161937,20.566920832506685,-0.8386061300750072,84.30344212253043,85.14204825260543,-0.4374196879705323,123.57181723086995,124.00923691884049,0.9174165,0.13681364,0.9215558,0.120347634,0.13163093,0.07330005,0.0697895,0.07772938,0.587647735354185,0.5613675530737848
524,991486,31.851489007635266,44.72197249610453,44.31656210867851,30.577362359708275,102.50045169422644,71.92308933451817,9.270303881035574,137.59768973349944,128.32738585246386,0.99030924,-0.15713973,0.4332788,0.13230513,0.14712255,-0.18651691,-0.331334,-0.059120923,0.39373824250929296,0.48070417908435825
1429,701589,5.096356565872438,25.86061880379432,24.22532764821922,1.343935060316383,92.71192579399488,91.3679907336785,1.768249396687139,139.19392515756297,137.42567576087583,1.0171233,-0.40362662,1.0582229,0.1574739,0.14527637,-0.4808308,-0.42752153,-0.42568535,0.2936417591811336,0.3411276952197683
496,879048,16.5497118083727,38.00349415500597,36.23000763310797,15.556528795022402,91.30057638270299,75.74404758768058,6.853434963153262,136.66615438897597,129.8127194258227,1.0623996,-0.33122307,0.48444006,0.16226463,0.15765637,-0.4363668,-0.4588582,-0.35616657,0.3395803386859968,0.3408244850086165
46,758598,0.0579811173308083,24.047054664544017,22.367661194486352,-0.7076424474661565,91.77902686414747,92.48666931161362,-1.1716816828210028,136.53548185179875,137.70716353461975,1.0468415,-0.39709678,1.0355219,0.13824797,0.14514737,-0.41613966,-0.40119073,-0.37227315,0.30048848586651045,0.24993525174175757
747,655161,-1.974651447246464,19.765281794614115,18.02217546664056,-7.178012958563741,87.57915907343407,94.75717203199781,5.987474395499845,133.37149999285882,127.38402559735897,0.8782661,-0.117913686,0.7299848,0.17367817,0.121686675,-0.33787024,-0.07209568,-0.24883345,0.4713887008950435,0.28500637860949796
135,1770329,-3.2761968585679417,26.25809100888277,23.85613800331615,-2.157566329352136,83.44859029074686,85.606156620099,-8.418194794329622,120.31585817832226,128.73405297265188,0.89506155,-0.0140332375,0.93404776,0.12818348,0.13331172,0.04538809,-0.11801937,0.1316676,0.5717277646786378,0.572701348011244
753,449618,-1.028986235129839,19.702206979065352,17.793874830202537,-0.5502020677308082,90.61776681597371,91.16796888370452,-1.5161101419747212,126.00646776616088,127.5225779081356,1.0143932,-0.33473337,1.0076817,0.23045307,0.23190448,-0.545396,-0.535212,-0.32946053,0.3260932226500386,0.28063176546494495
462,749793,3.682399722914146,18.774605162068628,17.903620074215734,1.088090762275641,91.50652564737427,90.41843488509863,-17.356045132001327,118.98508397153279,136.34112910353412,0.48757544,-0.40135074,1.0709735,0.26388398,0.14273232,-0.18012787,-0.431446,-0.10610459,0.24182756017216372,0.4077409976887619
1279,281143,-13.1782883638218,15.904055252901712,14.94454105790646,-10.549000795767228,71.02123374046697,81.5702345362342,10.65785880935023,123.29558563962982,112.63772683027959,0.5819936,-0.2716072,0.65384895,0.14644182,0.24817647,-0.035947714,-0.3837247,0.12456081,0.5093286951648061,0.566617200542826
914,550576,-2.743240998270864,21.919962827170178,20.297609574541845,-0.8478664009071224,90.18255406927658,91.0304204701837,-0.977964956640136,136.1032898453424,137.08125480198254,0.96758145,-0.3839239,1.066714,0.15594833,0.14799988,-0.42910782,-0.43198532,-0.4092881,0.2928972578934094,0.312649799829746
1334,764765,-16.512724279289884,2.196747943585872,1.3854127396498337,-22.053015793960867,63.90257748779295,85.95559328175382,-14.317271120495093,118.02779123266791,132.345062353163,0.56399876,-0.2472816,0.6050432,0.3596623,0.14326851,-0.39017847,-0.27638036,-0.30793127,0.34664709379159353,0.2515072776400371
439,989588,9.91820391319878,30.950835629288648,29.353612091886763,9.569961948621483,88.52978450695844,78.95982255833695,0.6637835477164913,131.88465436699886,131.22087081928237,1.0175776,-0.12784216,0.74889165,0.14214575,0.15729773,-0.28176394,-0.42567664,-0.22465244,0.47861880031142207,0.44100286283617596
177,784842,20.45141086599805,30.76948835578877,30.2353349770566,21.808041928551688,103.67932781695309,81.8712858884014,22.84452120141347,138.66833990833118,115.8238187069177,1.0591558,-0.23238865,0.942697,0.14115357,0.21905704,-0.24455598,-0.3487986,-0.06707221,0.4053616696642517,0.4646314982151143
1223,57906,-0.3957511281878172,23.340966982313645,21.579205327609248,-1.5268919296518533,87.5299991825191,89.05689111217096,0.5693792698361619,132.2162348800496,131.64685561021344,1.0340003,-0.19295159,0.9999693,0.12842648,0.1501895,-0.2201575,-0.27207944,-0.16600955,0.5146163973171362,0.39657447246354
325,408233,0.4432884854032452,22.54235159506128,20.997727528897155,-0.30833599338455997,89.09714200203891,89.40547799542347,-2.0929986725454626,132.0199620651169,134.11296073766238,1.0106939,-0.2526897,0.98360914,0.14928567,0.15280928,-0.34719166,-0.28945568,-0.27667665,0.4505547391307055,0.5423209551117845
643,158816,4.6301107937716415,22.28619781427428,20.76556943799197,2.4603482636493084,88.0974902442544,85.6371419806051,8.11064361561904,132.0390547280473,123.92841111242825,1.0245256,-0.07682759,0.91540664,0.15513784,0.14778659,-0.3464069,-0.12080491,-0.311822,0.3988204192140573,0.5209565622189745
350,142209,-3.375259449326233,16.079694144603025,14.744877791105786,-7.4233444039936956,99.11620500019382,106.53954940418751,-4.264441068793104,134.039365182297,138.3038062510901,0.99419266,-0.029512987,1.0235939,0.17919935,0.15529127,-0.017451892,-0.20924328,0.17435089,0.43528515504919546,0.4728491429112991
447,20368,-2.946371301224194,20.120796342784026,18.571054098514807,-1.9634792560170666,83.11331695303258,85.07679620904965,8.044789829061315,129.84421751949117,121.79942769042985,0.88154644,-0.048553906,0.90919244,0.15644674,0.124667004,-0.33160195,-0.09298856,-0.22275226,0.3683567042060965,0.4625186199909726
1001,722024,1.6291904117194045,23.9143412727566,22.24099374722175,-0.6559479452274672,87.69198293193018,88.34793087715765,-2.0280659179675524,130.69539657390482,132.72346249187237,1.0300131,-0.23508282,1.0110567,0.15859523,0.1609345,-0.33900088,-0.31142947,-0.25709873,0.5255256038554585,0.49940385058232833
900,775413,10.755954052592552,35.09257817447329,32.90907518354518,12.265368594045057,90.96474143401488,78.69937283996983,4.858545697136634,136.3650519341763,131.50650623703967,1.0632449,-0.37314874,0.7114949,0.14207081,0.14998737,-0.3751735,-0.47264406,-0.37063974,0.3465049904891847,0.2880196013760124
